File, Suite, Query name, Query ID, Kind, Severity, Precision
github/codeql/csharp/ql/src/Likely Bugs/LeapYear/UnsafeYearConstruction.ql, security-and-quality, Unsafe year argument for 'DateTime' constructor, cs/unsafe-year-construction, path-problem, warning, medium
github/codeql/csharp/ql/src/Likely Bugs/MishandlingJapaneseEra.ql, security-and-quality, Mishandling the Japanese era start date, cs/mishandling-japanese-era, problem, warning, medium
github/codeql/csharp/ql/src/Likely Bugs/InconsistentCompareTo.ql, security-and-quality, Inconsistent CompareTo and Equals, cs/inconsistent-compareto-and-equals, problem, warning, medium
github/codeql/csharp/ql/src/Likely Bugs/Statements/UseBraces.ql, security-and-quality, Misleading indentation, cs/misleading-indentation, problem, warning, medium
github/codeql/csharp/ql/src/Likely Bugs/RecursiveOperatorEquals.ql, security-and-quality, Recursive call to operator==, cs/recursive-operator-equals-call, problem, error, medium
github/codeql/csharp/ql/src/Likely Bugs/ThreadUnsafeICryptoTransformLambda.ql, security-and-quality, Thread-unsafe capturing of an ICryptoTransform object, cs/thread-unsafe-icryptotransform-captured-in-lambda, problem, warning, medium
github/codeql/csharp/ql/src/Likely Bugs/ObjectComparison.ql, security-and-quality, Reference equality test on System.Object, cs/reference-equality-with-object, problem, warning, medium
github/codeql/csharp/ql/src/Likely Bugs/EqualsUsesAs.ql, security-and-quality, Equals should not apply as, cs/equals-uses-as, problem, warning, medium
github/codeql/python/ql/src/Lexical/OldOctalLiteral.ql, security-and-quality, Confusing octal literal, py/old-style-octal-literal, problem, recommendation, high
github/codeql/python/ql/src/Lexical/CommentedOutCode.ql, security-and-quality, Commented-out code, py/commented-out-code, problem, recommendation, high
github/codeql/python/ql/src/Security/CWE-094/CodeInjection.ql, security-and-quality, Code injection, py/code-injection, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-209/StackTraceExposure.ql, security-and-quality, Information exposure through an exception, py/stack-trace-exposure, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-601/UrlRedirect.ql, security-and-quality, URL redirection from remote source, py/url-redirection, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-326/WeakCrypto.ql, security-and-quality, Use of weak cryptographic key, py/weak-crypto-key, problem, error, high
github/codeql/python/ql/src/Security/CWE-327/InsecureDefaultProtocol.ql, security-and-quality, Default version of SSL/TLS may be insecure, py/insecure-default-protocol, problem, warning, high
github/codeql/python/ql/src/Security/CWE-327/BrokenCryptoAlgorithm.ql, security-and-quality, Use of a broken or weak cryptographic algorithm, py/weak-cryptographic-algorithm, path-problem, warning, high
github/codeql/python/ql/src/Security/CWE-327/InsecureProtocol.ql, security-and-quality, Use of insecure SSL/TLS version, py/insecure-protocol, problem, warning, high
github/codeql/python/ql/src/Security/CWE-089/SqlInjection.ql, security-and-quality, SQL query built from user-controlled sources, py/sql-injection, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-020/IncompleteHostnameRegExp.ql, security-and-quality, Incomplete regular expression for hostnames, py/incomplete-hostname-regexp, problem, warning, high
github/codeql/python/ql/src/Security/CWE-020/IncompleteUrlSubstringSanitization.ql, security-and-quality, Incomplete URL substring sanitization, py/incomplete-url-substring-sanitization, problem, warning, high
github/codeql/python/ql/src/Security/CWE-215/FlaskDebug.ql, security-and-quality, Flask app is run in debug mode, py/flask-debug, problem, error, high
github/codeql/python/ql/src/Security/CVE-2018-1281/BindToAllInterfaces.ql, security-and-quality, Binding a socket to all network interfaces, py/bind-socket-all-network-interfaces, problem, error, high
github/codeql/python/ql/src/Security/CWE-295/MissingHostKeyValidation.ql, security-and-quality, Accepting unknown SSH host keys when using Paramiko, py/paramiko-missing-host-key-validation, problem, error, high
github/codeql/python/ql/src/Security/CWE-377/InsecureTemporaryFile.ql, security-and-quality, Insecure temporary file, py/insecure-temporary-file, problem, error, high
github/codeql/python/ql/src/Security/CWE-312/CleartextStorage.ql, security-and-quality, Clear-text storage of sensitive information, py/clear-text-storage-sensitive-data, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-312/CleartextLogging.ql, security-and-quality, Clear-text logging of sensitive information, py/clear-text-logging-sensitive-data, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-502/UnsafeDeserialization.ql, security-and-quality, Deserializing untrusted input, py/unsafe-deserialization, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-022/PathInjection.ql, security-and-quality, Uncontrolled data used in path expression, py/path-injection, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-078/CommandInjection.ql, security-and-quality, Uncontrolled command line, py/command-line-injection, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-079/ReflectedXss.ql, security-and-quality, Reflected server-side cross-site scripting, py/reflective-xss, path-problem, error, high
github/codeql/python/ql/src/Classes/DefineEqualsWhenAddingAttributes.ql, security-and-quality, __eq__ not overridden when adding attributes, py/missing-equals, problem, warning, high
github/codeql/python/ql/src/Classes/MissingCallToInit.ql, security-and-quality, Missing call to __init__ during object initialization, py/missing-call-to-init, problem, error, high
github/codeql/python/ql/src/Classes/EqualsOrNotEquals.ql, security-and-quality, Inconsistent equality and inequality, py/inconsistent-equality, problem, warning, very-high
github/codeql/python/ql/src/Classes/InconsistentMRO.ql, security-and-quality, Inconsistent method resolution order, py/inconsistent-mro, problem, error, very-high
github/codeql/python/ql/src/Classes/SuperclassDelCalledMultipleTimes.ql, security-and-quality, Multiple calls to __del__ during object destruction, py/multiple-calls-to-delete, problem, warning, very-high
github/codeql/python/ql/src/Classes/ConflictingAttributesInBaseClasses.ql, security-and-quality, Conflicting attributes in base classes, py/conflicting-attributes, problem, warning, high
github/codeql/python/ql/src/Classes/WrongNameForArgumentInClassInstantiation.ql, security-and-quality, Wrong name for an argument in a class instantiation, py/call/wrong-named-class-argument, problem, error, very-high
github/codeql/python/ql/src/Classes/SubclassShadowing.ql, security-and-quality, Superclass attribute shadows subclass method, py/attribute-shadows-method, problem, error, high
github/codeql/python/ql/src/Classes/SuperInOldStyleClass.ql, security-and-quality, 'super' in old style class, py/super-in-old-style, problem, error, very-high
github/codeql/python/ql/src/Classes/SuperclassInitCalledMultipleTimes.ql, security-and-quality, Multiple calls to __init__ during object initialization, py/multiple-calls-to-init, problem, warning, very-high
github/codeql/python/ql/src/Classes/MutatingDescriptor.ql, security-and-quality, Mutation of descriptor in __get__ or __set__ method., py/mutable-descriptor, problem, error, very-high
github/codeql/python/ql/src/Classes/WrongNumberArgumentsInClassInstantiation.ql, security-and-quality, Wrong number of arguments in a class instantiation, py/call/wrong-number-class-arguments, problem, error, very-high
github/codeql/python/ql/src/Classes/InitCallsSubclassMethod.ql, security-and-quality, __init__ method calls overridden method, py/init-calls-subclass, problem, warning, high
github/codeql/python/ql/src/Classes/MissingCallToDel.ql, security-and-quality, Missing call to __del__ during object destruction, py/missing-call-to-delete, problem, error, high
github/codeql/python/ql/src/Classes/IncompleteOrdering.ql, security-and-quality, Incomplete ordering, py/incomplete-ordering, problem, warning, very-high
github/codeql/python/ql/src/Classes/SlotsInOldStyleClass.ql, security-and-quality, '__slots__' in old-style class, py/slots-in-old-style-class, problem, error, very-high
github/codeql/python/ql/src/Classes/EqualsOrHash.ql, security-and-quality, Inconsistent equality and hashing, py/equals-hash-mismatch, problem, warning, very-high
github/codeql/python/ql/src/Classes/PropertyInOldStyleClass.ql, security-and-quality, Property in old-style class, py/property-in-old-style-class, problem, error, very-high
github/codeql/python/ql/src/Imports/MultipleImports.ql, security-and-quality, Module is imported more than once, py/repeated-import, problem, recommendation, very-high
github/codeql/python/ql/src/Imports/UnusedImport.ql, security-and-quality, Unused import, py/unused-import, problem, recommendation, very-high
github/codeql/python/ql/src/Imports/CyclicImport.ql, security-and-quality, Cyclic import, py/cyclic-import, problem, recommendation, high
github/codeql/python/ql/src/Imports/ModuleImportsItself.ql, security-and-quality, Module imports itself, py/import-own-module, problem, recommendation, very-high
github/codeql/python/ql/src/Imports/ModuleLevelCyclicImport.ql, security-and-quality, Module-level cyclic import, py/unsafe-cyclic-import, problem, error, high
github/codeql/python/ql/src/Imports/ImportandImportFrom.ql, security-and-quality, Module is imported with 'import' and 'import from', py/import-and-import-from, problem, recommendation, very-high
github/codeql/python/ql/src/Imports/UnintentionalImport.ql, security-and-quality, 'import *' may pollute namespace, py/polluting-import, problem, recommendation, very-high
github/codeql/python/ql/src/Imports/SyntaxError.ql, security-and-quality, Syntax error, py/syntax-error, problem, error, high
github/codeql/python/ql/src/Imports/DeprecatedModule.ql, security-and-quality, Import of deprecated module, py/import-deprecated-module, problem, warning, very-high
github/codeql/python/ql/src/Imports/EncodingError.ql, security-and-quality, Encoding error, py/encoding-error, problem, error, high
github/codeql/python/ql/src/Exceptions/CatchingBaseException.ql, security-and-quality, Except block handles 'BaseException', py/catch-base-exception, problem, recommendation, very-high
github/codeql/python/ql/src/Exceptions/EmptyExcept.ql, security-and-quality, Empty except, py/empty-except, problem, recommendation, high
github/codeql/python/ql/src/Exceptions/RaisingTuple.ql, security-and-quality, Raising a tuple, py/raises-tuple, problem, warning, very-high
github/codeql/python/ql/src/Exceptions/NotImplementedIsNotAnException.ql, security-and-quality, NotImplemented is not an Exception, py/raise-not-implemented, problem, warning, very-high
github/codeql/python/ql/src/Exceptions/IncorrectExceptOrder.ql, security-and-quality, Unreachable 'except' block, py/unreachable-except, problem, error, very-high
github/codeql/python/ql/src/Exceptions/IllegalExceptionHandlerType.ql, security-and-quality, Non-exception in 'except' clause, py/useless-except, problem, error, very-high
github/codeql/python/ql/src/Exceptions/IllegalRaise.ql, security-and-quality, Illegal raise, py/illegal-raise, problem, error, very-high
github/codeql/python/ql/src/Exceptions/UnguardedNextInGenerator.ql, security-and-quality, Unguarded next in generator, py/unguarded-next-in-generator, problem, warning, very-high
github/codeql/python/ql/src/Testing/ImpreciseAssert.ql, security-and-quality, Imprecise assert, py/imprecise-assert, problem, recommendation, very-high
github/codeql/python/ql/src/Statements/UnreachableCode.ql, security-and-quality, Unreachable code, py/unreachable-statement, problem, warning, very-high
github/codeql/python/ql/src/Statements/AssertOnTuple.ql, security-and-quality, Asserting a tuple, py/asserts-tuple, problem, error, very-high
github/codeql/python/ql/src/Statements/RedundantAssignment.ql, security-and-quality, Redundant assignment, py/redundant-assignment, problem, error, very-high
github/codeql/python/ql/src/Statements/ModificationOfLocals.ql, security-and-quality, Modification of dictionary returned by locals(), py/modification-of-locals, problem, warning, very-high
github/codeql/python/ql/src/Statements/UnnecessaryElseClause.ql, security-and-quality, Unnecessary 'else' clause in loop, py/redundant-else, problem, warning, very-high
github/codeql/python/ql/src/Statements/MismatchInMultipleAssignment.ql, security-and-quality, Mismatch in multiple assignment, py/mismatched-multiple-assignment, problem, error, very-high
